,block_id,previous_solution,timeout,solver_time_in_sec,outcome,initial_n_instrs,model_found,shown_optimal,initial_length,saved_length,checker,reason,solution_found,optimized_n_instrs,optimized_length
2169,lessthan.wasm_function_13_block_0_14,local.set[local_index(3)] local.get[local_index(4)] i64.const[4294967295] i64.and local.get[local_index(7)] local.get[local_index(14)] i64.mul i64.add local.set[local_index(4)] local.get[local_index(3)] local.get[local_index(4)] i64.const[32] i64.shr_u i64.add local.set[local_index(3)] local.get[local_index(4)] i64.const[4294967295] i64.and local.get[local_index(9)] local.get[local_index(12)],10,142.61,optimal,20,True,True,20,3,True,,local.get_0 local.get_3 i64.mul_0 GET2 i64.const_0 i64.and_0 i64.add_0 TEE2 i64.const_1 i64.shr_u_0 i64.add_1 SET1 GET2 i64.const_0 i64.and_1 local.get_1 local.get_2,17.0,17.0
2170,lessthan.wasm_function_13_block_0_16,i64.shr_u i64.add local.set[local_index(3)] local.get[local_index(4)] i64.const[4294967295] i64.and local.get[local_index(13)] local.get[local_index(8)] i64.mul i64.add local.set[local_index(4)] local.get[local_index(3)] local.get[local_index(4)] i64.const[32] i64.shr_u i64.add local.set[local_index(3)] local.get[local_index(4)] i64.const[4294967295] i64.and,10,276.37,optimal,20,True,True,20,3,True,,i64.shr_u_1 i64.add_1 local.get_1 local.get_0 i64.mul_0 GET2 i64.const_0 i64.and_0 i64.add_0 TEE2 i64.const_1 i64.shr_u_0 i64.add_2 SET1 GET2 i64.const_0 i64.and_1,17.0,17.0
2171,lesseqthan.wasm_function_13_block_0_45,local.set[local_index(4)] local.get[local_index(3)] local.get[local_index(4)] i64.const[32] i64.shr_u i64.add local.set[local_index(3)] local.get[local_index(4)] i64.const[4294967295] i64.and local.get[local_index(19)] local.get[local_index(14)] i64.mul i64.add local.set[local_index(4)] local.get[local_index(3)] local.get[local_index(4)] i64.const[32] i64.shr_u i64.add,10,209.58,optimal,20,True,True,20,3,True,,TEE2 i64.const_0 i64.shr_u_1 GET1 i64.add_1 TEE1 local.get_0 local.get_1 i64.mul_0 GET2 i64.const_1 i64.and_0 i64.add_0 TEE2 i64.const_0 i64.shr_u_0 i64.add_2,17.0,17.0
2172,lesseqthan.wasm_function_9_block_15,"local.get[local_index(0)] i64.load[3,8] local.get[local_index(1)] i64.load[3,8] i64.gt_u",10,0.37,optimal,5,True,True,5,0,True,,local.get_0 i64.load_1 local.get_1 i64.load_3 i64.gt_u_0,5.0,5.0
2173,escalarmulw4table.wasm_function_14_block_0_34,i64.const[32] i64.shr_u i64.add local.set[local_index(3)] local.get[local_index(2)] i64.const[4294967295] i64.and local.get[local_index(10)] local.get[local_index(10)] i64.mul i64.add local.set[local_index(2)] local.get[local_index(3)] local.get[local_index(2)] i64.const[32] i64.shr_u i64.add local.set[local_index(3)] local.get[local_index(2)] i64.const[4294967295],10,34.02,optimal,20,True,True,20,3,True,,i64.const_1 i64.shr_u_1 i64.add_1 local.get_0 local.get_0 i64.mul_0 GET1 i64.const_0 i64.and_0 i64.add_0 TEE1 i64.const_1 i64.shr_u_0 i64.add_2 SET2 GET1 i64.const_0,17.0,17.0
2174,escalarmulw4table_test.wasm_function_9_block_25,i32.const[0],10,0.06,optimal,1,True,True,1,0,True,,i32.const_0,1.0,1.0
2175,escalarmulw4table.wasm_function_13_block_0_43,"i64.store32[2,40] local.get[local_index(4)] i64.const[32] i64.shr_u local.set[local_index(3)] local.get[local_index(4)] i64.const[4294967295] i64.and local.get[local_index(13)] local.get[local_index(20)] i64.mul i64.add local.set[local_index(4)] local.get[local_index(3)] local.get[local_index(4)] i64.const[32] i64.shr_u i64.add local.set[local_index(3)] local.get[local_index(4)]",10,173.69,optimal,20,True,True,20,3,True,,i64.store32_0 GET2 i64.const_1 i64.shr_u_1 local.get_1 local.get_0 i64.mul_0 i64.const_0 GET2 i64.and_0 i64.add_0 TEE2 i64.const_1 i64.shr_u_0 i64.add_1 SET1 GET2,17.0,17.0
2176,greatereqthan.wasm_function_13_block_0_15,i64.mul i64.add local.set[local_index(4)] local.get[local_index(3)] local.get[local_index(4)] i64.const[32] i64.shr_u i64.add local.set[local_index(3)] local.get[local_index(4)] i64.const[4294967295] i64.and local.get[local_index(11)] local.get[local_index(10)] i64.mul i64.add local.set[local_index(4)] local.get[local_index(3)] local.get[local_index(4)] i64.const[32],10,179.37,optimal,20,True,True,20,3,True,,i64.mul_1 i64.add_0 TEE2 i64.const_0 i64.shr_u_0 GET1 i64.add_2 TEE1 local.get_1 local.get_0 i64.mul_0 i64.const_1 GET2 i64.and_0 i64.add_1 TEE2 i64.const_0,17.0,17.0
2177,greatereqthan.wasm_function_13_block_0_36,local.get[local_index(4)] i64.const[32] i64.shr_u i64.add local.set[local_index(3)] local.get[local_index(4)] i64.const[4294967295] i64.and local.get[local_index(13)] local.get[local_index(16)] i64.mul i64.add local.set[local_index(4)] local.get[local_index(3)] local.get[local_index(4)] i64.const[32] i64.shr_u i64.add local.set[local_index(3)] local.get[local_index(4)],10,98.69,optimal,20,True,True,20,3,True,,GET2 i64.const_1 i64.shr_u_1 i64.add_1 GET2 i64.const_0 i64.and_0 local.get_0 local.get_1 i64.mul_0 i64.add_0 TEE2 i64.const_1 i64.shr_u_0 i64.add_2 SET1 GET2,17.0,17.0
2178,greaterthan.wasm_function_12_block_0_2,"i64.store32[2,8] local.get[local_index(0)] i64.load32_u[2,12] local.get[local_index(1)] i64.load32_u[2,12] i64.sub local.get[local_index(3)] i64.const[32] i64.shr_s i64.add local.set[local_index(3)] local.get[local_index(2)] local.get[local_index(3)] i64.const[4294967295] i64.and i64.store32[2,12] local.get[local_index(0)] i64.load32_u[2,16] local.get[local_index(1)] i64.load32_u[2,16]",10,69.49,optimal,20,True,True,20,1,True,,i64.store32_0 local.get_2 i64.const_0 local.get_0 i64.load32_u_2 local.get_1 i64.load32_u_4 i64.sub_0 GET1 i64.const_1 i64.shr_s_0 i64.add_0 TEE1 i64.and_0 i64.store32_15 local.get_0 i64.load32_u_17 local.get_1 i64.load32_u_19,19.0,19.0
2179,sum_test.wasm_function_12_block_0_5,"i64.store32[2,24] local.get[local_index(0)] i64.load32_u[2,28] local.get[local_index(1)] i64.load32_u[2,28] i64.sub local.get[local_index(3)] i64.const[32] i64.shr_s i64.add local.set[local_index(3)] local.get[local_index(2)] local.get[local_index(3)] i64.const[4294967295] i64.and i64.store32[2,28] local.get[local_index(3)] i64.const[32] i64.shr_s i32.wrap_i64",10,420.01,no_model,20,False,False,20,0,True,,,,
2180,escalarmulw4table_test3.wasm_function_13_block_0_16,i64.shr_u i64.add local.set[local_index(3)] local.get[local_index(4)] i64.const[4294967295] i64.and local.get[local_index(13)] local.get[local_index(8)] i64.mul i64.add local.set[local_index(4)] local.get[local_index(3)] local.get[local_index(4)] i64.const[32] i64.shr_u i64.add local.set[local_index(3)] local.get[local_index(4)] i64.const[4294967295] i64.and,10,172.43,optimal,20,True,True,20,3,True,,i64.shr_u_1 i64.add_1 local.get_0 local.get_1 i64.mul_0 i64.const_0 GET2 i64.and_0 i64.add_0 TEE2 i64.const_1 i64.shr_u_0 i64.add_2 SET1 i64.const_0 GET2 i64.and_1,17.0,17.0
2181,babyadd_tester.wasm_function_6_block_8,i32.const[0],10,0.11,optimal,1,True,True,1,0,True,,i32.const_0,1.0,1.0
2182,escalarmulw4table_test.wasm_function_9_block_1,i32.const[0],10,0.11,optimal,1,True,True,1,0,True,,i32.const_0,1.0,1.0
