,block_id,previous_solution,timeout,solver_time_in_sec,outcome,initial_n_instrs,model_found,shown_optimal,initial_length,saved_length,checker,reason,solution_found,optimized_n_instrs,optimized_length
0,folder13_json_40,"local.set[local_index(1)] local.get[local_index(0)] i32.load16_u[0,3] i32.load16_u[2,5] local.get[local_index(1)] i32.store16[5,5] local.set[local_index(1)] call[function_index(0)] i32.load16_s[3,0] i32.sub local.get[local_index(0)] i32.const[49] local.get[local_index(1)]",10,0.7,optimal,13,True,True,13,0,True,,SET1 local.get_0 i32.load16_u_2 i32.load16_u_3 GET1 i32.store16_5 SET1 call[function_index(0)]_7 i32.load16_s_8 i32.sub_0 local.get_0 i32.const_0 GET1,13.0,13.0
1,folder4_json_75,"i32.const[75] local.tee[local_index(0)] local.tee[local_index(1)] i32.load[1,1]",10,0.05,optimal,4,True,True,4,0,True,,i32.const_0 TEE1 TEE2 i32.load_3,4.0,4.0
2,folder5_json_5,"local.tee[local_index(1)] local.set[local_index(1)] i32.sub local.tee[local_index(0)] i32.load16_s[0,4]",10,0.07,optimal,5,True,True,5,1,True,,SET2 i32.sub_0 TEE1 i32.load16_s_4,4.0,4.0
3,folder13_json_54,"i32.load[5,3] i32.load8_u[0,3] i32.load16_u[3,4] i32.store8[1,2] call[function_index(0)] call[function_index(1)] call[function_index(2)] local.tee[local_index(1)] local.get[local_index(0)] i32.store16[4,2] local.tee[local_index(1)] local.tee[local_index(0)] i32.load8_u[3,3]",10,0.53,optimal,13,True,True,13,1,True,,i32.load_0 i32.load8_u_1 i32.load16_u_2 i32.store8_3 call[function_index(0)]_4 call[function_index(1)]_5 call[function_index(2)]_6 GET1 i32.store16_9 TEE2 TEE1 i32.load8_u_12,12.0,12.0
4,folder4_json_61,local.tee[local_index(0)] call[function_index(0)] local.set[local_index(1)] local.get[local_index(0)],10,0.05,optimal,4,True,True,4,0,True,,TEE1 call[function_index(0)]_1 SET2 GET1,4.0,4.0
5,folder3_json_86,i32.const[22] local.set[local_index(1)] local.get[local_index(1)],10,0.04,optimal,3,True,True,3,1,True,,i32.const_0 TEE1,2.0,2.0
6,folder4_json_49,i32.add i32.const[64] local.tee[local_index(1)] local.get[local_index(0)],10,0.06,optimal,4,True,True,4,0,True,,i32.add_0 i32.const_0 TEE1 local.get_0,4.0,4.0
7,folder9_json_35,"local.set[local_index(0)] local.set[local_index(1)] local.get[local_index(1)] i32.load8_s[3,3] i32.const[53] i32.load[0,5] call[function_index(0)] local.set[local_index(0)] i32.load8_s[2,5]",10,0.22,optimal,9,True,True,9,1,True,,SET1 TEE2 i32.load8_s_3 i32.const_0 i32.load_5 call[function_index(0)]_6 SET1 i32.load8_s_8,8.0,8.0
8,folder13_json_68,"local.tee[local_index(1)] i32.load[3,5] local.set[local_index(1)] local.set[local_index(1)] local.set[local_index(0)] local.set[local_index(1)] local.get[local_index(1)] i32.store16[3,5] call[function_index(0)] i32.load[3,3] local.tee[local_index(1)] local.get[local_index(1)] i32.load16_s[5,3]",10,0.5,optimal,13,True,True,13,3,True,,i32.load_1 SET2 SET2 SET1 i32.store16_7 call[function_index(0)]_8 i32.load_9 TEE2 GET2 i32.load16_s_12,10.0,10.0
9,folder9_json_21,"i32.load8_u[4,5] local.tee[local_index(1)] i32.sub local.set[local_index(1)] i32.load8_s[1,4] i32.store[1,3] local.get[local_index(1)] i32.load[0,1] local.tee[local_index(0)]",10,0.18,optimal,9,True,True,9,1,True,,i32.load8_u_0 i32.sub_0 SET2 i32.load8_s_4 i32.store_5 GET2 i32.load_7 TEE1,8.0,8.0
10,folder3_json_92,local.set[local_index(1)] local.tee[local_index(0)] i32.add,10,0.04,optimal,3,True,True,3,0,True,,SET2 TEE1 i32.add_0,3.0,3.0
11,folder3_json_79,"i32.load16_u[0,4] local.set[local_index(1)] i32.load16_u[5,0]",10,0.05,optimal,3,True,True,3,0,True,,i32.load16_u_0 SET1 i32.load16_u_2,3.0,3.0
12,folder13_json_83,"local.get[local_index(1)] call[function_index(0)] i32.store[2,0] call[function_index(1)] i32.add call[function_index(2)] i32.add local.get[local_index(0)] local.get[local_index(1)] local.set[local_index(0)] i32.add i32.store8[4,5] i32.load[4,0]",10,0.76,optimal,13,True,True,13,0,True,,local.get_0 call[function_index(0)]_1 i32.store_2 call[function_index(1)]_3 i32.add_0 call[function_index(2)]_5 i32.add_1 GET1 local.get_0 SET1 i32.add_2 i32.store8_11 i32.load_12,13.0,13.0
13,folder13_json_97,"call[function_index(0)] i32.store16[0,1] local.set[local_index(1)] local.tee[local_index(0)] i32.sub local.get[local_index(0)] i32.store[1,1] i32.load8_u[4,0] local.set[local_index(0)] i32.store[3,2] i32.load8_u[1,5] local.get[local_index(0)] local.get[local_index(0)]",10,0.53,optimal,13,True,True,13,0,True,,call[function_index(0)]_0 i32.store16_1 SET2 TEE1 i32.sub_0 GET1 i32.store_6 i32.load8_u_7 SET1 i32.store_9 i32.load8_u_10 GET1 GET1,13.0,13.0
14,folder14_json_58,"local.tee[local_index(1)] local.set[local_index(1)] i32.load16_u[0,3] i32.load16_u[5,1] local.tee[local_index(1)] i32.const[78] local.set[local_index(1)] i32.load8_u[3,3] local.tee[local_index(0)] i32.load8_s[4,3] local.tee[local_index(1)] i32.const[80] i32.load8_u[3,3] local.set[local_index(0)]",10,0.36,optimal,14,True,True,14,5,True,,SET2 i32.load16_u_2 i32.load16_u_3 i32.load8_u_7 i32.load8_s_9 i32.const_0 i32.load8_u_12 SET1 TEE2,9.0,9.0
15,folder14_json_70,"i32.store8[3,4] i32.add i32.load8_s[1,0] local.set[local_index(0)] local.get[local_index(0)] local.set[local_index(1)] local.get[local_index(1)] local.get[local_index(0)] local.set[local_index(1)] local.tee[local_index(0)] i32.store8[2,3] i32.load8_u[5,5] local.get[local_index(0)] i32.load[3,1]",10,0.47,optimal,14,True,True,14,5,True,,i32.store8_0 i32.add_0 i32.load8_s_2 TEE2 TEE1 i32.store8_10 i32.load8_u_11 GET2 i32.load_13,9.0,9.0
16,folder3_json_45,"i32.load16_u[5,4] local.tee[local_index(0)] local.set[local_index(0)]",10,0.04,optimal,3,True,True,3,1,True,,i32.load16_u_0 SET1,2.0,2.0
17,folder14_json_64,"local.set[local_index(0)] i32.store8[2,1] i32.add local.tee[local_index(0)] local.tee[local_index(0)] i32.add local.tee[local_index(1)] local.get[local_index(1)] i32.store16[1,0] local.set[local_index(1)] local.set[local_index(1)] local.tee[local_index(1)] i32.const[20] i32.load16_u[2,4]",10,17.03,optimal,14,True,True,14,1,True,,SET2 i32.store8_1 i32.add_0 TEE1 i32.add_1 TEE2 GET2 i32.store16_8 SET2 SET2 TEE2 i32.const_0 i32.load16_u_13,13.0,13.0
18,folder3_json_51,local.set[local_index(0)] i32.sub local.set[local_index(1)],10,0.04,optimal,3,True,True,3,0,True,,SET1 i32.sub_0 SET2,3.0,3.0
19,folder10_json_33,"i32.sub i32.load16_s[1,4] i32.const[2] i32.store16[3,5] i32.sub local.get[local_index(1)] i32.sub i32.load8_u[5,1] local.get[local_index(0)] i32.load16_s[0,1]",10,0.33,optimal,10,True,True,10,0,True,,i32.sub_0 i32.load16_s_1 i32.const_0 i32.store16_3 i32.sub_1 local.get_1 i32.sub_2 i32.load8_u_7 local.get_0 i32.load16_s_9,10.0,10.0
20,folder10_json_27,"i32.store8[2,3] call[function_index(0)] i32.store[1,3] i32.store8[3,2] local.set[local_index(0)] i32.store16[4,1] call[function_index(1)] local.get[local_index(1)] local.tee[local_index(0)] i32.load[3,2]",10,0.35,optimal,10,True,True,10,0,True,,i32.store8_0 call[function_index(0)]_1 i32.store_2 i32.store8_3 SET1 i32.store16_5 call[function_index(1)]_6 local.get_0 TEE1 i32.load_9,10.0,10.0
21,folder7_json_12,"local.set[local_index(0)] i32.store16[1,3] local.set[local_index(0)] local.set[local_index(1)] i32.sub i32.load8_s[0,0] local.get[local_index(0)]",10,0.13,optimal,7,True,True,7,0,True,,SET2 i32.store16_1 SET1 SET2 i32.sub_0 i32.load8_s_5 GET1,7.0,7.0
22,folder8_json_73,"i32.load8_s[3,3] call[function_index(0)] local.tee[local_index(1)] local.set[local_index(0)] i32.store16[0,5] local.tee[local_index(1)] i32.sub i32.sub",10,0.17,optimal,8,True,True,8,1,True,,i32.load8_s_0 call[function_index(0)]_1 SET1 i32.store16_4 TEE2 i32.sub_0 i32.sub_1,7.0,7.0
23,folder8_json_67,"i32.load8_s[2,3] local.tee[local_index(1)] i32.load8_u[3,2] i32.load16_s[4,0] i32.store8[2,4] i32.store16[0,1] i32.load16_s[5,3] local.get[local_index(0)]",10,0.19,optimal,8,True,True,8,0,True,,i32.load8_s_0 TEE1 i32.load8_u_2 i32.load16_s_3 i32.store8_4 i32.store16_5 i32.load16_s_6 local.get_0,8.0,8.0
24,folder5_json_33,"i32.load16_s[4,1] i32.load8_u[1,5] local.set[local_index(0)] local.set[local_index(0)] i32.load8_s[0,2]",10,0.06,optimal,5,True,True,5,0,True,,i32.load16_s_0 i32.load8_u_1 SET1 SET1 i32.load8_s_4,5.0,5.0
25,folder5_json_27,"local.get[local_index(1)] local.set[local_index(0)] call[function_index(0)] i32.load16_s[5,4] i32.load[0,0]",10,0.08,optimal,5,True,True,5,0,True,,call[function_index(0)]_2 i32.load16_s_3 i32.load_4 local.get_0 SET1,5.0,5.0
26,folder12_json_12,"local.get[local_index(1)] i32.load[0,1] call[function_index(0)] local.get[local_index(1)] i32.load[4,5] i32.store8[5,5] local.set[local_index(0)] local.set[local_index(0)] local.set[local_index(1)] local.tee[local_index(0)] local.set[local_index(1)] i32.sub",10,0.48,optimal,12,True,True,12,0,True,,GET2 i32.load_1 call[function_index(0)]_2 GET2 i32.load_4 i32.store8_5 SET1 SET2 SET2 TEE2 SET1 i32.sub_0,12.0,12.0
27,folder15_json_36,"i32.load[5,4] i32.load8_s[2,4] i32.load8_u[4,1] local.get[local_index(0)] local.get[local_index(0)] i32.load[5,2] local.get[local_index(1)] local.tee[local_index(0)] call[function_index(0)] i32.add local.get[local_index(0)] i32.load16_s[0,3] local.tee[local_index(1)] local.tee[local_index(0)] local.get[local_index(0)]",10,1.24,optimal,15,True,True,15,1,True,,i32.load_0 i32.load8_s_1 i32.load8_u_2 GET1 GET1 i32.load_5 GET2 call[function_index(0)]_8 i32.add_0 GET2 i32.load16_s_11 TEE1 TEE2 GET2,14.0,14.0
28,folder15_json_22,"i32.load[0,5] local.get[local_index(0)] i32.add i32.const[66] i32.load16_u[4,4] local.set[local_index(0)] i32.load16_u[5,3] i32.load16_s[2,5] local.set[local_index(0)] i32.store[3,3] local.get[local_index(1)] i32.store8[1,4] i32.const[31] i32.store16[1,5] local.set[local_index(0)]",10,1.12,optimal,15,True,True,15,0,True,,i32.load_0 GET1 i32.add_0 i32.load16_u_6 i32.load16_s_7 i32.const_0 i32.load16_u_4 SET1 SET1 i32.store_9 local.get_0 i32.store8_11 i32.const_1 i32.store16_13 SET1,15.0,15.0
29,folder8_json_98,"i32.add local.tee[local_index(0)] i32.store[0,5] local.get[local_index(1)] local.set[local_index(0)] call[function_index(0)] local.get[local_index(1)] i32.load16_s[4,4]",10,0.15,optimal,8,True,True,8,2,True,,i32.add_0 i32.store_2 call[function_index(0)]_5 local.get_0 TEE1 i32.load16_s_7,6.0,6.0
30,folder6_json_40,"i32.sub local.get[local_index(0)] local.tee[local_index(0)] local.tee[local_index(1)] i32.sub i32.load8_u[5,5]",10,0.09,optimal,6,True,True,6,1,True,,i32.sub_0 local.get_0 TEE1 i32.sub_1 i32.load8_u_5,5.0,5.0
31,folder11_json_75,"i32.load8_s[1,5] i32.load8_s[5,2] i32.add i32.load16_s[2,5] i32.load8_s[1,2] i32.load16_u[4,2] call[function_index(0)] local.tee[local_index(1)] i32.load16_u[4,1] i32.store[4,5] i32.store[2,4]",10,0.38,optimal,11,True,True,11,0,True,,i32.load8_s_0 i32.load8_s_1 i32.add_0 i32.load16_s_3 i32.load8_s_4 i32.load16_u_5 call[function_index(0)]_6 TEE1 i32.load16_u_8 i32.store_9 i32.store_10,11.0,11.0
32,folder8_json_6,"local.tee[local_index(0)] call[function_index(0)] i32.const[10] local.tee[local_index(1)] i32.store[1,2] local.set[local_index(0)] i32.load8_s[0,5] i32.load8_u[2,2]",10,0.17,optimal,8,True,True,8,1,True,,call[function_index(0)]_1 i32.const_0 TEE2 i32.store_4 SET1 i32.load8_s_6 i32.load8_u_7,7.0,7.0
33,folder6_json_54,"local.set[local_index(1)] local.get[local_index(0)] i32.load[2,0] i32.load8_u[3,5] i32.store16[0,5] i32.load[0,4]",10,0.12,optimal,6,True,True,6,0,True,,SET1 local.get_0 i32.load_2 i32.load8_u_3 i32.store16_4 i32.load_5,6.0,6.0
34,folder11_json_61,"local.tee[local_index(1)] i32.add i32.load[5,2] i32.load16_s[4,5] i32.store16[4,4] i32.load16_s[3,3] local.set[local_index(0)] i32.add local.get[local_index(0)] local.get[local_index(0)] i32.load16_u[0,1]",10,0.39,optimal,11,True,True,11,0,True,,TEE2 i32.add_1 i32.load_2 i32.load16_s_3 i32.store16_4 i32.load16_s_5 SET1 i32.add_0 GET1 GET1 i32.load16_u_10,11.0,11.0
35,folder11_json_49,"local.set[local_index(0)] local.tee[local_index(0)] i32.load16_s[5,1] local.set[local_index(1)] call[function_index(0)] i32.load16_u[2,4] local.get[local_index(1)] i32.store[5,5] local.tee[local_index(0)] local.get[local_index(0)] i32.sub",10,0.26,optimal,11,True,True,11,2,True,,SET1 i32.load16_s_2 SET2 call[function_index(0)]_4 i32.load16_u_5 GET2 i32.store_7 SET1 i32.const_0,9.0,9.0
36,folder16_json_86,"call[function_index(0)] call[function_index(1)] local.tee[local_index(1)] local.tee[local_index(1)] local.set[local_index(1)] local.set[local_index(1)] local.tee[local_index(0)] local.set[local_index(0)] call[function_index(2)] i32.store[1,3] local.get[local_index(0)] local.get[local_index(0)] i32.sub i32.load8_s[4,0] i32.load[3,4] local.get[local_index(1)]",10,0.84,optimal,16,True,True,16,5,True,,call[function_index(0)]_0 call[function_index(1)]_1 SET2 SET2 SET1 call[function_index(2)]_8 i32.store_9 i32.const_0 i32.load8_s_13 i32.load_14 GET2,11.0,11.0
37,folder16_json_92,"local.tee[local_index(1)] local.get[local_index(0)] i32.store16[4,3] local.tee[local_index(0)] i32.const[19] local.set[local_index(0)] local.tee[local_index(1)] i32.load[0,4] local.tee[local_index(1)] local.set[local_index(1)] local.set[local_index(1)] i32.store8[5,0] i32.sub local.tee[local_index(0)] local.tee[local_index(0)] i32.add",10,0.57,optimal,16,True,True,16,7,True,,GET1 i32.store16_2 i32.load_7 SET1 SET2 i32.store8_11 i32.sub_0 TEE1 i32.add_0,9.0,9.0
38,folder6_json_68,"local.get[local_index(1)] i32.const[69] i32.load[2,2] local.tee[local_index(0)] call[function_index(0)] local.tee[local_index(0)]",10,0.11,optimal,6,True,True,6,1,True,,local.get_0 i32.const_0 i32.load_2 call[function_index(0)]_4 TEE1,5.0,5.0
39,folder6_json_83,"local.tee[local_index(0)] i32.sub i32.load16_u[0,1] local.tee[local_index(1)] i32.load16_u[3,2] i32.const[82]",10,0.1,optimal,6,True,True,6,0,True,,TEE1 i32.sub_0 i32.load16_u_2 TEE2 i32.load16_u_4 i32.const_0,6.0,6.0
40,folder16_json_79,"local.get[local_index(0)] local.get[local_index(0)] i32.store[4,2] i32.load8_u[4,3] local.tee[local_index(1)] i32.add local.tee[local_index(0)] i32.store16[4,5] local.set[local_index(0)] i32.load16_u[1,3] i32.store16[1,2] local.get[local_index(0)] i32.load16_s[4,1] i32.load[5,5] local.set[local_index(1)] i32.const[95]",10,0.84,optimal,16,True,True,16,2,True,,GET1 GET1 i32.store_2 i32.load8_u_3 i32.add_0 i32.store16_7 SET1 i32.load16_u_9 i32.store16_10 GET1 i32.load16_s_12 i32.load_13 SET2 i32.const_0,14.0,14.0
41,15_unsat_f_h_all,"local.get[local_index(14)] i32.const[4] i32.add local.get[local_index(25)] i32.const[8] local.get[local_index(24)] i32.sub i32.shl local.tee[local_index(27)] i32.store[2,0] local.get[local_index(27)] local.get[local_index(14)] i32.load[2,0] call[function_index(1)] drop",10,1.33,unsat,15,False,False,15,0,True,,,,
42,folder12_json_5,"i32.load16_u[1,5] local.tee[local_index(1)] call[function_index(0)] local.tee[local_index(0)] i32.load16_u[4,4] i32.load8_u[3,1] i32.store8[2,3] local.set[local_index(1)] i32.store[5,4] i32.add i32.load8_u[0,2] i32.const[15]",10,0.44,optimal,12,True,True,12,1,True,,i32.load16_u_0 call[function_index(0)]_2 TEE1 i32.load16_u_4 i32.load8_u_5 i32.store8_6 SET2 i32.store_8 i32.add_0 i32.load8_u_10 i32.const_0,11.0,11.0
43,folder6_json_97,"i32.store16[0,1] i32.store16[0,2] i32.store16[2,3] i32.load16_s[0,5] i32.load8_s[2,5] call[function_index(0)]",10,0.13,optimal,6,True,True,6,0,True,,i32.store16_0 i32.store16_1 i32.store16_2 i32.load16_s_3 i32.load8_s_4 call[function_index(0)]_5,6.0,6.0
44,folder16_json_45,"local.tee[local_index(1)] local.get[local_index(1)] i32.load[5,4] local.tee[local_index(1)] local.get[local_index(0)] i32.store16[4,3] local.get[local_index(0)] i32.load[1,5] local.tee[local_index(1)] i32.load[4,0] local.tee[local_index(1)] local.get[local_index(1)] local.tee[local_index(1)] i32.const[97] i32.load[0,2] i32.load16_s[1,1]",10,2.29,optimal,16,True,True,16,3,True,,TEE1 local.get_0 GET1 i32.load_2 local.get_0 i32.store16_5 i32.load_7 i32.load_9 TEE1 GET1 i32.const_0 i32.load_14 i32.load16_s_15,13.0,13.0
45,folder16_json_51,"local.get[local_index(0)] local.set[local_index(1)] call[function_index(0)] i32.store[5,4] i32.load16_s[3,5] local.set[local_index(0)] local.get[local_index(1)] local.tee[local_index(0)] i32.add i32.load16_s[1,2] local.set[local_index(0)] i32.load16_s[5,4] i32.load16_u[5,5] local.tee[local_index(0)] call[function_index(1)] i32.load16_s[5,4]",10,1.15,optimal,16,True,True,16,2,True,,call[function_index(0)]_2 i32.store_3 i32.load16_s_4 SET2 GET1 TEE2 i32.add_0 i32.load16_s_9 SET3 i32.load16_s_11 i32.load16_u_12 TEE1 call[function_index(1)]_14 i32.load16_s_15,14.0,14.0
46,folder16_json_50,"i32.add i32.const[42] local.set[local_index(1)] i32.load16_s[2,3] local.set[local_index(0)] local.tee[local_index(1)] local.set[local_index(1)] local.set[local_index(0)] local.set[local_index(1)] local.tee[local_index(1)] i32.add local.get[local_index(0)] i32.store[3,4] local.set[local_index(1)] i32.store16[5,1] local.tee[local_index(0)]",10,1.58,optimal,16,True,True,16,4,True,,i32.add_0 i32.load16_s_3 SET1 SET2 SET3 SET1 i32.add_1 GET3 i32.store_12 SET2 i32.store16_14 TEE1,12.0,12.0
47,folder16_json_44,"local.tee[local_index(1)] i32.store16[5,3] local.tee[local_index(1)] local.tee[local_index(0)] i32.const[3] i32.const[70] local.set[local_index(0)] local.tee[local_index(0)] local.set[local_index(0)] local.set[local_index(1)] i32.store[1,5] local.tee[local_index(0)] i32.store16[1,2] i32.load8_s[5,0] call[function_index(0)] i32.load16_u[5,5]",10,0.85,optimal,16,True,True,16,8,True,,i32.store16_1 SET2 i32.store_10 TEE1 i32.store16_12 i32.load8_s_13 call[function_index(0)]_14 i32.load16_u_15,8.0,8.0
48,folder12_json_4,"local.tee[local_index(0)] local.get[local_index(0)] local.get[local_index(1)] local.set[local_index(0)] local.get[local_index(1)] local.tee[local_index(0)] i32.load[4,1] i32.store[2,3] local.get[local_index(1)] i32.store[5,0] local.set[local_index(0)] local.set[local_index(1)]",10,0.67,optimal,12,True,True,12,3,True,,TEE1 GET2 GET1 GET2 i32.load_6 i32.store_7 i32.store_9 SET1 SET2,9.0,9.0
49,folder6_json_96,"call[function_index(0)] local.get[local_index(1)] local.tee[local_index(1)] local.tee[local_index(1)] i32.store8[3,4] local.set[local_index(1)]",10,0.08,optimal,6,True,True,6,2,True,,call[function_index(0)]_0 GET1 i32.store8_4 SET1,4.0,4.0
50,folder16_json_78,"i32.const[96] i32.load8_s[5,2] local.tee[local_index(1)] i32.load16_s[4,4] local.get[local_index(1)] local.get[local_index(0)] i32.store[2,2] local.get[local_index(1)] local.get[local_index(0)] i32.load[2,0] local.get[local_index(0)] i32.store16[5,1] local.get[local_index(0)] i32.load[0,2] i32.add i32.store[4,0]",10,1.18,optimal,16,True,True,16,0,True,,i32.const_0 i32.load8_s_1 TEE1 i32.load16_s_3 GET1 local.get_0 i32.store_6 local.get_0 i32.load_9 local.get_0 i32.store16_11 GET1 local.get_0 i32.load_13 i32.add_0 i32.store_15,16.0,16.0
51,folder6_json_82,"i32.store16[0,4] local.set[local_index(0)] local.set[local_index(1)] local.tee[local_index(1)] local.set[local_index(0)] call[function_index(0)]",10,0.09,optimal,6,True,True,6,0,True,,i32.store16_0 SET1 SET1 TEE2 SET1 call[function_index(0)]_5,6.0,6.0
52,folder6_json_69,"i32.load16_s[5,1] local.get[local_index(0)] i32.load8_s[3,5] local.get[local_index(1)] i32.store[3,4] i32.load8_u[4,5]",10,0.12,optimal,6,True,True,6,0,True,,i32.load16_s_0 local.get_0 i32.load8_s_2 local.get_1 i32.store_4 i32.load8_u_5,6.0,6.0
53,folder16_json_93,"i32.const[36] i32.const[5] i32.load16_u[5,0] local.tee[local_index(1)] i32.load8_s[2,0] local.tee[local_index(1)] i32.sub i32.load[0,4] i32.load8_s[3,2] local.set[local_index(0)] local.set[local_index(1)] i32.store[4,5] i32.store8[2,5] local.set[local_index(0)] local.get[local_index(1)] i32.store8[0,3]",10,1.79,optimal,16,True,True,16,2,True,,i32.const_1 i32.const_0 i32.load16_u_2 i32.load8_s_4 i32.sub_0 i32.load_7 i32.load8_s_8 SET1 SET2 i32.store_11 i32.store8_12 SET1 GET2 i32.store8_15,14.0,14.0
54,folder16_json_87,"local.set[local_index(0)] local.tee[local_index(0)] i32.store16[2,2] call[function_index(0)] local.get[local_index(0)] i32.load8_s[1,0] call[function_index(1)] local.get[local_index(1)] local.get[local_index(0)] local.tee[local_index(1)] local.tee[local_index(1)] i32.load8_u[2,2] i32.store8[4,3] local.get[local_index(1)] i32.store8[3,2] i32.load8_s[0,0]",10,0.91,optimal,16,True,True,16,1,True,,SET1 TEE1 i32.store16_2 call[function_index(0)]_3 GET1 i32.load8_s_5 GET1 GET2 call[function_index(1)]_6 GET1 TEE2 i32.load8_u_11 i32.store8_12 i32.store8_14 i32.load8_s_15,15.0,15.0
55,folder11_json_48,"i32.load8_s[4,4] local.set[local_index(0)] local.set[local_index(0)] call[function_index(0)] call[function_index(1)] i32.load16_u[1,5] local.get[local_index(0)] local.tee[local_index(0)] i32.store16[2,3] i32.const[31] i32.load16_s[2,3]",10,0.29,optimal,11,True,True,11,1,True,,i32.load8_s_0 SET1 SET1 call[function_index(0)]_3 call[function_index(1)]_4 i32.load16_u_5 GET1 i32.store16_8 i32.const_0 i32.load16_s_10,10.0,10.0
56,folder8_json_7,"i32.store[1,2] i32.sub i32.load[4,4] i32.store[1,4] local.tee[local_index(0)] local.tee[local_index(1)] local.set[local_index(1)] i32.load[2,5]",10,0.17,optimal,8,True,True,8,1,True,,i32.store_0 i32.sub_0 i32.load_2 i32.store_3 TEE2 SET1 i32.load_7,7.0,7.0
57,folder11_json_60,"i32.store16[4,4] i32.store8[0,1] i32.load16_s[1,1] local.get[local_index(1)] local.tee[local_index(1)] i32.sub i32.store16[4,2] i32.load16_s[3,0] i32.load16_u[1,4] i32.load8_s[5,4] i32.add",10,0.4,optimal,11,True,True,11,1,True,,i32.store16_0 i32.store8_1 i32.load16_s_2 local.get_0 i32.sub_0 i32.store16_6 i32.load16_s_7 i32.load16_u_8 i32.load8_s_9 i32.add_0,10.0,10.0
58,folder6_json_55,"local.get[local_index(0)] local.tee[local_index(0)] i32.load8_u[1,5] local.tee[local_index(0)] local.tee[local_index(0)] local.tee[local_index(1)]",10,0.06,optimal,6,True,True,6,2,True,,GET1 i32.load8_u_2 TEE2 TEE1,4.0,4.0
59,folder11_json_74,"local.set[local_index(1)] local.set[local_index(1)] i32.store8[4,3] i32.add local.get[local_index(1)] i32.store16[4,5] i32.store[5,1] i32.const[4] i32.load16_s[2,5] i32.load16_s[1,5] local.get[local_index(0)]",10,0.34,optimal,11,True,True,11,0,True,,SET1 SET1 i32.store8_2 i32.add_0 GET1 i32.store16_5 i32.store_6 i32.const_0 i32.load16_s_8 i32.load16_s_9 local.get_0,11.0,11.0
60,folder6_json_41,"i32.sub i32.load8_s[4,4] local.get[local_index(1)] local.get[local_index(1)] i32.add i32.load16_s[0,0]",10,0.1,optimal,6,True,True,6,0,True,,i32.sub_0 i32.load8_s_1 local.get_0 local.get_0 i32.add_0 i32.load16_s_5,6.0,6.0
61,folder8_json_99,"call[function_index(0)] local.set[local_index(0)] local.tee[local_index(1)] local.tee[local_index(1)] i32.const[19] local.get[local_index(1)] i32.store16[2,1] i32.add",10,0.21,optimal,8,True,True,8,1,True,,call[function_index(0)]_0 SET1 TEE2 i32.const_0 GET2 i32.store16_6 i32.add_0,7.0,7.0
62,folder15_json_23,"i32.load8_u[5,3] local.set[local_index(1)] i32.load[1,5] i32.load8_s[1,0] i32.const[24] i32.store8[0,5] local.set[local_index(0)] i32.store16[2,1] local.get[local_index(0)] local.set[local_index(0)] local.set[local_index(1)] i32.store16[0,3] local.tee[local_index(1)] i32.load[1,1] i32.store[4,4]",10,0.64,optimal,15,True,True,15,2,True,,i32.load8_u_0 SET2 i32.load_2 i32.load8_s_3 i32.const_0 i32.store8_5 SET1 i32.store16_7 SET2 i32.store16_11 TEE2 i32.load_13 i32.store_14,13.0,13.0
63,folder15_json_37,"call[function_index(0)] local.tee[local_index(0)] i32.store8[0,2] local.tee[local_index(0)] i32.load16_u[2,5] local.tee[local_index(0)] local.get[local_index(0)] i32.store8[5,4] local.get[local_index(1)] i32.load8_s[0,1] i32.store16[1,0] i32.load[5,5] i32.load16_s[3,5] i32.store8[0,0] local.tee[local_index(0)]",10,0.93,optimal,15,True,True,15,2,True,,call[function_index(0)]_0 i32.store8_2 i32.load16_u_4 TEE1 GET1 i32.store8_7 local.get_0 i32.load8_s_9 i32.store16_10 i32.load_11 i32.load16_s_12 i32.store8_13 TEE1,13.0,13.0
64,folder12_json_13,"i32.sub local.get[local_index(0)] local.get[local_index(0)] i32.const[85] local.set[local_index(1)] i32.store[2,5] i32.add local.get[local_index(1)] call[function_index(0)] local.tee[local_index(0)] call[function_index(1)] local.tee[local_index(1)]",10,0.54,optimal,12,True,True,12,2,True,,i32.sub_0 i32.add_0 GET1 GET1 i32.store_5 i32.const_0 call[function_index(0)]_8 TEE1 call[function_index(1)]_10 TEE2,10.0,10.0
65,folder5_json_26,"local.get[local_index(1)] i32.store8[2,4] i32.const[39] local.set[local_index(0)] local.get[local_index(1)]",10,0.08,optimal,5,True,True,5,0,True,,local.get_0 i32.store8_1 local.get_0 i32.const_0 SET1,5.0,5.0
66,folder5_json_32,"local.set[local_index(0)] i32.load8_u[0,0] local.set[local_index(1)] i32.store16[2,5] i32.sub",10,0.09,optimal,5,True,True,5,0,True,,SET1 i32.load8_u_1 SET2 i32.store16_3 i32.sub_0,5.0,5.0
67,folder8_json_66,"i32.store16[4,0] i32.store8[3,4] i32.sub i32.load16_s[1,2] i32.load8_s[3,2] i32.load8_s[1,2] local.set[local_index(0)] i32.load16_u[2,4]",10,0.19,optimal,8,True,True,8,0,True,,i32.store16_0 i32.store8_1 i32.sub_0 i32.load16_s_3 i32.load8_s_4 i32.load8_s_5 SET1 i32.load16_u_7,8.0,8.0
